#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
SBDS,NPM1,9606.ENSP00000246868,9606.ENSP00000296930,0,0,0,0,0.087,0,0,0.549,0.57
SBDS,DKC1,9606.ENSP00000246868,9606.ENSP00000358563,0,0,0,0,0.092,0,0,0.587,0.609
SBDS,RPS15,9606.ENSP00000246868,9606.ENSP00000466010,0,0,0,0,0.207,0.507,0,0.288,0.697
SEC22B,STX1B,9606.ENSP00000463393,9606.ENSP00000215095,0,0,0,0,0,0.295,0.54,0.241,0.732
SEC22B,CTSC,9606.ENSP00000463393,9606.ENSP00000227266,0,0,0,0,0.055,0,0.5,0.088,0.531
SEC22B,CANX,9606.ENSP00000463393,9606.ENSP00000247461,0,0,0,0,0.067,0.073,0,0.684,0.703
SEC22B,RAC2,9606.ENSP00000463393,9606.ENSP00000249071,0,0,0,0,0.06,0.203,0,0.285,0.419
SEC22B,ARF3,9606.ENSP00000463393,9606.ENSP00000256682,0,0,0,0,0.086,0.1,0.5,0.15,0.604
SEC22B,RAB21,9606.ENSP00000463393,9606.ENSP00000261263,0,0,0,0,0.27,0,0,0.268,0.443
SEC22B,RAB11A,9606.ENSP00000463393,9606.ENSP00000261890,0,0,0,0,0.11,0.121,0,0.475,0.554
SEC22B,RAB8A,9606.ENSP00000463393,9606.ENSP00000300935,0,0,0,0,0.071,0,0,0.383,0.403
SEC22B,RAB33B,9606.ENSP00000463393,9606.ENSP00000306496,0,0,0,0,0.055,0.173,0,0.302,0.407
SEC22B,RAB1B,9606.ENSP00000463393,9606.ENSP00000310226,0,0,0,0,0.099,0.285,0.5,0.48,0.81
SEC22B,RAB1A,9606.ENSP00000463393,9606.ENSP00000387286,0,0,0,0,0.126,0.285,0.5,0.535,0.835
SEC22B,VAPB,9606.ENSP00000463393,9606.ENSP00000417175,0,0,0,0,0.11,0.253,0,0.228,0.442
SEC22B,NAPB,9606.ENSP00000463393,9606.ENSP00000482826,0,0,0,0,0.102,0.303,0.54,0.224,0.746
SEPHS1,WDR12,9606.ENSP00000367893,9606.ENSP00000261015,0,0,0,0,0.126,0.425,0,0,0.476
SERPINH1,COL1A1,9606.ENSP00000434412,9606.ENSP00000225964,0,0,0,0,0.419,0.126,0.5,0.727,0.921
SERPINH1,CANX,9606.ENSP00000434412,9606.ENSP00000247461,0,0,0,0,0.062,0.19,0,0.546,0.625
SERPINH1,LUM,9606.ENSP00000434412,9606.ENSP00000266718,0,0,0,0,0.195,0,0,0.586,0.652
SERPINH1,COL14A1,9606.ENSP00000434412,9606.ENSP00000297848,0,0,0,0,0.108,0.098,0.5,0.323,0.691
SERPINH1,OS9,9606.ENSP00000434412,9606.ENSP00000318165,0,0,0,0,0.066,0.758,0,0.184,0.799
SERPINH1,FBN1,9606.ENSP00000434412,9606.ENSP00000325527,0,0,0,0,0.195,0,0,0.376,0.476
SERPINH1,FN1,9606.ENSP00000434412,9606.ENSP00000346839,0,0,0,0,0.194,0,0,0.691,0.74
SERPINH1,COL4A2,9606.ENSP00000434412,9606.ENSP00000353654,0,0,0,0,0.342,0.185,0.5,0.607,0.88
SERPINH1,COL6A1,9606.ENSP00000434412,9606.ENSP00000355180,0,0,0,0,0.286,0.051,0.5,0.577,0.837
SERPINH1,COL4A1,9606.ENSP00000434412,9606.ENSP00000364979,0,0,0,0,0.326,0.098,0.5,0.471,0.818
SERPINH1,CDC42,9606.ENSP00000434412,9606.ENSP00000497733,0,0,0,0,0.055,0,0,0.404,0.413
SERPINH1,HSPA8,9606.ENSP00000434412,9606.ENSP00000437125,0,0,0,0,0.079,0,0,0.695,0.707
SET,HIST1H4A,9606.ENSP00000361777,9606.ENSP00000244537,0,0,0,0,0.06,0.385,0,0.426,0.64
SET,NPM1,9606.ENSP00000361777,9606.ENSP00000296930,0,0,0,0,0.472,0,0,0.467,0.707
SET,PPP2R1A,9606.ENSP00000361777,9606.ENSP00000324804,0,0,0,0,0.098,0.138,0,0.434,0.521
SET,NME1,9606.ENSP00000361777,9606.ENSP00000337060,0,0,0,0,0.167,0.292,0,0.864,0.912
SET,ANP32B,9606.ENSP00000361777,9606.ENSP00000345848,0,0,0,0,0.23,0.046,0,0.326,0.462
SET,RAC1,9606.ENSP00000361777,9606.ENSP00000348461,0,0,0,0,0.08,0.51,0,0.068,0.543
SET,HNRNPH1,9606.ENSP00000361777,9606.ENSP00000349168,0,0,0,0,0.417,0.292,0,0.089,0.591
SET,ERH,9606.ENSP00000361777,9606.ENSP00000451080,0,0,0,0,0.445,0,0,0,0.445
SET,NTMT1,9606.ENSP00000361777,9606.ENSP00000483489,0,0,0,0,0.072,0.295,0,0.245,0.463
SET,PTGES3,9606.ENSP00000361777,9606.ENSP00000482075,0,0,0,0,0.514,0,0,0,0.514
SET,ANP32A,9606.ENSP00000361777,9606.ENSP00000417864,0,0,0,0,0.237,0.628,0.8,0.991,0.999
SNCB,STX1B,9606.ENSP00000377296,9606.ENSP00000215095,0,0,0,0,0.218,0,0,0.276,0.41
SNCB,SYT1,9606.ENSP00000377296,9606.ENSP00000261205,0,0,0,0,0.265,0,0,0.254,0.429
SNCB,SYN1,9606.ENSP00000377296,9606.ENSP00000295987,0,0,0,0,0.462,0,0,0.329,0.624
SNCB,RAB8A,9606.ENSP00000377296,9606.ENSP00000300935,0,0,0,0,0,0,0,0.404,0.404
SNCB,INA,9606.ENSP00000377296,9606.ENSP00000358865,0,0,0,0,0.239,0,0,0.286,0.433
SNCB,CPNE6,9606.ENSP00000377296,9606.ENSP00000440077,0,0,0,0,0.352,0,0,0.155,0.429
SNCB,NEFL,9606.ENSP00000377296,9606.ENSP00000482169,0,0,0,0,0.278,0,0,0.324,0.492
SNCB,SYN2,9606.ENSP00000377296,9606.ENSP00000480050,0,0,0,0,0.316,0,0,0.312,0.509
SNTB1,PGM5,9606.ENSP00000378965,9606.ENSP00000379678,0,0,0,0,0,0,0.54,0.051,0.544
SNX12,VPS29,9606.ENSP00000481314,9606.ENSP00000480853,0,0,0,0,0.088,0.127,0.54,0.573,0.823
SPARCL1,APOD,9606.ENSP00000414856,9606.ENSP00000345179,0,0,0,0,0.322,0,0,0.219,0.448
SPARCL1,GPC4,9606.ENSP00000414856,9606.ENSP00000359864,0,0,0,0,0.058,0,0,0.558,0.566
SPARCL1,COL4A1,9606.ENSP00000414856,9606.ENSP00000364979,0,0,0,0,0.129,0.051,0,0.513,0.562
SPARCL1,EFEMP1,9606.ENSP00000414856,9606.ENSP00000378058,0,0,0,0,0.209,0.07,0,0.291,0.433
SPARCL1,SPP1,9606.ENSP00000414856,9606.ENSP00000378517,0,0,0,0,0.098,0,0,0.381,0.418
SPARCL1,LAMA2,9606.ENSP00000414856,9606.ENSP00000400365,0,0,0,0,0.194,0,0,0.288,0.402
SPP1,ITGB4,9606.ENSP00000378517,9606.ENSP00000200181,0,0,0,0,0,0,0.65,0.227,0.717
SPP1,COL1A1,9606.ENSP00000378517,9606.ENSP00000225964,0,0,0,0,0.061,0,0,0.742,0.747
SPP1,CHI3L1,9606.ENSP00000378517,9606.ENSP00000255409,0,0,0,0,0.123,0,0,0.662,0.69
SPP1,PDGFRA,9606.ENSP00000378517,9606.ENSP00000257290,0,0,0,0,0.085,0,0,0.373,0.402
SPP1,MCAM,9606.ENSP00000378517,9606.ENSP00000264036,0,0,0,0,0.06,0,0,0.43,0.441
SPP1,TNC,9606.ENSP00000378517,9606.ENSP00000265131,0,0,0,0,0.145,0,0,0.448,0.507
SPP1,CALB1,9606.ENSP00000378517,9606.ENSP00000265431,0,0,0,0,0.1,0,0,0.37,0.409
SPP1,LUM,9606.ENSP00000378517,9606.ENSP00000266718,0,0,0,0,0.075,0,0,0.631,0.644
SPP1,RHOB,9606.ENSP00000378517,9606.ENSP00000272233,0,0,0,0,0.042,0,0,0.43,0.43
SPP1,GJA1,9606.ENSP00000378517,9606.ENSP00000282561,0,0,0,0,0.083,0,0,0.396,0.422
SPP1,ITGA2,9606.ENSP00000378517,9606.ENSP00000296585,0,0,0,0,0.069,0,0.65,0.328,0.762
SPP1,APOD,9606.ENSP00000378517,9606.ENSP00000345179,0,0,0,0,0.067,0,0,0.542,0.554
SPP1,FN1,9606.ENSP00000378517,9606.ENSP00000346839,0,0,0,0,0.098,0,0,0.996,0.996
SPP1,COL4A2,9606.ENSP00000378517,9606.ENSP00000353654,0,0,0,0,0.072,0,0.4,0.249,0.545
SPP1,KRT19,9606.ENSP00000378517,9606.ENSP00000355124,0,0,0,0,0.051,0,0,0.447,0.453
SPP1,COL6A1,9606.ENSP00000378517,9606.ENSP00000355180,0,0,0,0,0.072,0,0.4,0.286,0.567
SPP1,OGN,9606.ENSP00000378517,9606.ENSP00000364711,0,0,0,0,0,0,0,0.434,0.434
SPP1,COL4A1,9606.ENSP00000378517,9606.ENSP00000364979,0,0,0,0,0.099,0,0.4,0.267,0.569
SPP1,EFEMP1,9606.ENSP00000378517,9606.ENSP00000378058,0,0,0,0,0.066,0,0,0.418,0.433
SPP1,SPARCL1,9606.ENSP00000378517,9606.ENSP00000414856,0,0,0,0,0.098,0,0,0.381,0.418
SPP1,RHOA,9606.ENSP00000378517,9606.ENSP00000400175,0,0,0,0,0.043,0,0,0.419,0.42
SPP1,FGF1,9606.ENSP00000378517,9606.ENSP00000480791,0,0,0,0,0.083,0,0,0.416,0.441
SPP1,ITIH3,9606.ENSP00000378517,9606.ENSP00000415769,0,0,0,0,0.071,0.068,0,0.434,0.468
SPP1,NEFL,9606.ENSP00000378517,9606.ENSP00000482169,0,0,0,0,0.107,0,0,0.546,0.577
SPP1,B2M,9606.ENSP00000378517,9606.ENSP00000497910,0,0,0,0,0.049,0,0,0.637,0.64
SPP1,ACAN,9606.ENSP00000378517,9606.ENSP00000387356,0,0,0,0,0,0,0,0.736,0.736
SRSF2,DAZAP1,9606.ENSP00000376276,9606.ENSP00000233078,0,0,0.176,0.634,0.147,0,0,0.483,0.605
SRSF2,MSI1,9606.ENSP00000376276,9606.ENSP00000257552,0,0,0.409,0,0.061,0,0,0.151,0.488
SRSF2,MBNL1,9606.ENSP00000376276,9606.ENSP00000282486,0,0,0,0,0.109,0,0,0.696,0.717
SRSF2,NPM1,9606.ENSP00000376276,9606.ENSP00000296930,0,0,0,0,0.124,0.073,0,0.695,0.73
SRSF2,CSTF2T,9606.ENSP00000376276,9606.ENSP00000332444,0,0,0.324,0,0.094,0.266,0,0.201,0.593
SRSF2,NUP43,9606.ENSP00000376276,9606.ENSP00000342262,0,0,0,0,0.067,0,0.4,0.06,0.427
SRSF2,HNRNPH1,9606.ENSP00000376276,9606.ENSP00000349168,0,0,0,0,0.28,0.066,0.4,0.858,0.935
SRSF2,GNAS,9606.ENSP00000376276,9606.ENSP00000360141,0,0,0,0,0.074,0,0,0.419,0.438
SRSF2,CHERP,9606.ENSP00000376276,9606.ENSP00000439856,0,0,0,0,0.339,0,0,0.136,0.404
SRSF2,RAVER1,9606.ENSP00000376276,9606.ENSP00000482486,0,0,0,0,0.127,0,0,0.415,0.468
SRSF2,ANP32A,9606.ENSP00000376276,9606.ENSP00000417864,0,0,0,0,0.119,0,0,0.447,0.492
SRSF2,PRPF40B,9606.ENSP00000376276,9606.ENSP00000448073,0,0,0,0,0,0,0,0.604,0.604
STAM2,VPS4A,9606.ENSP00000263904,9606.ENSP00000254950,0,0,0,0,0.077,0,0,0.484,0.504
STAM2,PAK2,9606.ENSP00000263904,9606.ENSP00000314067,0,0.029,0,0,0.092,0.117,0.4,0.18,0.552
STAM2,IST1,9606.ENSP00000263904,9606.ENSP00000438399,0,0,0,0,0.054,0.449,0,0.455,0.691
STAM2,RPS27A,9606.ENSP00000263904,9606.ENSP00000272317,0,0,0,0,0.074,0.946,0.5,0.159,0.976
STK25,PPP2R1A,9606.ENSP00000325748,9606.ENSP00000324804,0,0,0,0,0.188,0.994,0,0.396,0.996
STK25,YWHAZ,9606.ENSP00000325748,9606.ENSP00000379287,0,0.007,0,0,0,0.332,0,0.265,0.489
STX1B,SNCB,9606.ENSP00000215095,9606.ENSP00000377296,0,0,0,0,0.218,0,0,0.276,0.41
STX1B,YWHAZ,9606.ENSP00000215095,9606.ENSP00000379287,0,0,0,0,0,0.058,0,0.422,0.432
STX1B,CAMK2A,9606.ENSP00000215095,9606.ENSP00000500386,0,0,0,0,0.177,0.112,0,0.303,0.446
STX1B,VAPB,9606.ENSP00000215095,9606.ENSP00000417175,0,0,0,0,0,0.543,0,0.148,0.594
STX1B,STXBP2,9606.ENSP00000215095,9606.ENSP00000413606,0,0,0,0,0.067,0.494,0,0.256,0.618
STX1B,SYN2,9606.ENSP00000215095,9606.ENSP00000480050,0,0,0,0,0.155,0,0.36,0.378,0.634
STX1B,SYN1,9606.ENSP00000215095,9606.ENSP00000295987,0,0,0,0,0.19,0,0,0.667,0.719
STX1B,SEC22B,9606.ENSP00000215095,9606.ENSP00000463393,0,0,0,0,0,0.295,0.54,0.241,0.732
STX1B,SYT1,9606.ENSP00000215095,9606.ENSP00000261205,0,0,0,0,0.19,0.122,0,0.847,0.882
STX1B,NAPB,9606.ENSP00000215095,9606.ENSP00000482826,0,0,0,0,0.15,0.792,0.54,0.493,0.953
STXBP2,STX1B,9606.ENSP00000413606,9606.ENSP00000215095,0,0,0,0,0.067,0.494,0,0.256,0.618
STXBP2,RAB11A,9606.ENSP00000413606,9606.ENSP00000261890,0,0,0,0,0.062,0.045,0,0.408,0.424
STXBP2,MCM4,9606.ENSP00000413606,9606.ENSP00000262105,0,0,0,0,0.044,0,0,0.464,0.465
STXBP2,RAB8A,9606.ENSP00000413606,9606.ENSP00000300935,0,0,0,0,0.062,0.159,0,0.361,0.452
STXBP2,RAB27A,9606.ENSP00000413606,9606.ENSP00000379601,0,0,0,0,0.063,0,0,0.774,0.779
SUMF2,LANCL2,9606.ENSP00000498402,9606.ENSP00000254770,0,0,0,0,0.055,0.062,0,0.384,0.406
SUMF2,NIPSNAP2,9606.ENSP00000498402,9606.ENSP00000313050,0,0,0,0,0.056,0.091,0,0.562,0.591
SUMF2,APOD,9606.ENSP00000498402,9606.ENSP00000345179,0,0,0,0,0,0.428,0,0.092,0.458
SUMF2,CHCHD2,9606.ENSP00000498402,9606.ENSP00000378812,0,0,0,0,0.054,0,0,0.519,0.525
SUMF2,PSPH,9606.ENSP00000498402,9606.ENSP00000378854,0,0,0,0,0.055,0.052,0,0.466,0.48
SYN1,STX1B,9606.ENSP00000295987,9606.ENSP00000215095,0,0,0,0,0.19,0,0,0.667,0.719
SYN1,NEFM,9606.ENSP00000295987,9606.ENSP00000221166,0,0,0,0,0.255,0,0,0.334,0.483
SYN1,SYT1,9606.ENSP00000295987,9606.ENSP00000261205,0,0,0,0,0.231,0.091,0.5,0.862,0.945
SYN1,RHEB,9606.ENSP00000295987,9606.ENSP00000262187,0,0,0,0,0,0,0,0.42,0.42
SYN1,CALB1,9606.ENSP00000295987,9606.ENSP00000265431,0,0,0,0,0.14,0.072,0,0.477,0.546
SYN1,INA,9606.ENSP00000295987,9606.ENSP00000358865,0,0,0,0,0.222,0,0,0.284,0.419
SYN1,PACSIN1,9606.ENSP00000295987,9606.ENSP00000484060,0,0,0,0,0.248,0,0,0.271,0.428
SYN1,NEFH,9606.ENSP00000295987,9606.ENSP00000311997,0,0,0,0,0.161,0,0,0.404,0.479
SYN1,MBP,9606.ENSP00000295987,9606.ENSP00000380958,0,0,0,0,0.109,0,0,0.473,0.51
SYN1,RAB27A,9606.ENSP00000295987,9606.ENSP00000379601,0,0,0,0,0,0,0,0.513,0.513
SYN1,SNCB,9606.ENSP00000295987,9606.ENSP00000377296,0,0,0,0,0.462,0,0,0.329,0.624
SYN1,NEFL,9606.ENSP00000295987,9606.ENSP00000482169,0,0,0,0,0.189,0,0,0.642,0.697
SYN1,SYN2,9606.ENSP00000295987,9606.ENSP00000480050,0,0,0.06,0.956,0.253,0.292,0.5,0.069,0.726
SYN1,CAMK2A,9606.ENSP00000295987,9606.ENSP00000500386,0,0,0,0,0.252,0.091,0,0.639,0.733
SYN2,STX1B,9606.ENSP00000480050,9606.ENSP00000215095,0,0,0,0,0.155,0,0.36,0.378,0.634
SYN2,SYT1,9606.ENSP00000480050,9606.ENSP00000261205,0,0,0,0,0.208,0.091,0.5,0.727,0.888
SYN2,CALB1,9606.ENSP00000480050,9606.ENSP00000265431,0,0,0,0,0.14,0.072,0,0.381,0.463
SYN2,ERC2,9606.ENSP00000480050,9606.ENSP00000288221,0,0,0,0,0.109,0.091,0,0.321,0.402
SYN2,SYN1,9606.ENSP00000480050,9606.ENSP00000295987,0,0,0.06,0.956,0.253,0.292,0.5,0.069,0.726
SYN2,NEFH,9606.ENSP00000480050,9606.ENSP00000311997,0,0,0,0,0.149,0,0,0.332,0.408
SYN2,SNCB,9606.ENSP00000480050,9606.ENSP00000377296,0,0,0,0,0.316,0,0,0.312,0.509
SYN2,MBP,9606.ENSP00000480050,9606.ENSP00000380958,0,0,0,0,0.106,0,0,0.371,0.414
SYN2,NAPB,9606.ENSP00000480050,9606.ENSP00000482826,0,0,0,0,0.133,0,0.36,0.101,0.457
SYN2,CAMK2A,9606.ENSP00000480050,9606.ENSP00000500386,0,0,0,0,0.192,0.091,0,0.558,0.647
SYN2,NEFL,9606.ENSP00000480050,9606.ENSP00000482169,0,0,0,0,0.189,0,0,0.618,0.676
SYT1,STX1B,9606.ENSP00000261205,9606.ENSP00000215095,0,0,0,0,0.19,0.122,0,0.847,0.882
SYT1,NEFM,9606.ENSP00000261205,9606.ENSP00000221166,0,0,0,0,0.245,0.053,0,0.347,0.492
SYT1,CPNE6,9606.ENSP00000261205,9606.ENSP00000440077,0,0,0,0,0.185,0,0,0.311,0.415
SYT1,CAPS,9606.ENSP00000261205,9606.ENSP00000498855,0,0,0,0,0.052,0,0,0.422,0.428
SYT1,SNCB,9606.ENSP00000261205,9606.ENSP00000377296,0,0,0,0,0.265,0,0,0.254,0.429
SYT1,VSNL1,9606.ENSP00000261205,9606.ENSP00000384719,0,0,0,0,0.235,0,0,0.295,0.438
SYT1,RAB5C,9606.ENSP00000261205,9606.ENSP00000447053,0,0,0,0,0,0,0,0.44,0.44
SYT1,ARID1A,9606.ENSP00000261205,9606.ENSP00000320485,0,0,0,0,0,0,0,0.448,0.448
SYT1,PLP1,9606.ENSP00000261205,9606.ENSP00000481006,0,0,0,0,0.186,0.094,0,0.321,0.456
SYT1,ERC2,9606.ENSP00000261205,9606.ENSP00000288221,0,0,0,0,0.199,0.093,0,0.346,0.483
SYT1,CAMK2A,9606.ENSP00000261205,9606.ENSP00000500386,0,0,0,0,0.171,0,0,0.608,0.661
SYT1,NEFL,9606.ENSP00000261205,9606.ENSP00000482169,0,0,0,0,0.207,0.053,0,0.647,0.711
SYT1,RAB27A,9606.ENSP00000261205,9606.ENSP00000379601,0,0,0,0,0.046,0.328,0,0.646,0.754
SYT1,HSPA8,9606.ENSP00000261205,9606.ENSP00000437125,0,0,0,0,0,0,0.8,0.267,0.847
SYT1,SYN2,9606.ENSP00000261205,9606.ENSP00000480050,0,0,0,0,0.208,0.091,0.5,0.727,0.888
SYT1,SYN1,9606.ENSP00000261205,9606.ENSP00000295987,0,0,0,0,0.231,0.091,0.5,0.862,0.945
SYT1,FGF1,9606.ENSP00000261205,9606.ENSP00000480791,0,0,0,0,0.132,0.926,0,0.696,0.978
TALDO1,CD38,9606.ENSP00000321259,9606.ENSP00000226279,0,0,0,0,0.049,0,0,0.565,0.568
TALDO1,PGLS,9606.ENSP00000321259,9606.ENSP00000252603,0.111,0,0,0,0.27,0.211,0,0.732,0.845
TALDO1,GLOD4,9606.ENSP00000321259,9606.ENSP00000301329,0.056,0,0,0,0.126,0.183,0,0.284,0.453
TALDO1,ADSSL1,9606.ENSP00000321259,9606.ENSP00000333019,0,0,0,0,0.141,0.06,0,0.332,0.413
TALDO1,ASS1,9606.ENSP00000321259,9606.ENSP00000361471,0.231,0,0,0,0.042,0,0,0.269,0.414
TALDO1,PHGDH,9606.ENSP00000321259,9606.ENSP00000493382,0.07,0,0,0,0.048,0.107,0,0.36,0.426
TALDO1,BLVRA,9606.ENSP00000321259,9606.ENSP00000385757,0.106,0,0,0,0.136,0,0,0.347,0.452
TALDO1,PSPH,9606.ENSP00000321259,9606.ENSP00000378854,0.231,0,0,0,0.049,0,0,0.374,0.502
TALDO1,TXN,9606.ENSP00000321259,9606.ENSP00000363641,0,0,0,0,0.23,0.102,0,0.377,0.532
TALDO1,PGM5,9606.ENSP00000321259,9606.ENSP00000379678,0.12,0,0,0,0.19,0.261,0.309,0.349,0.72
TALDO1,ENO3,9606.ENSP00000321259,9606.ENSP00000324105,0,0,0,0,0.297,0,0.8,0.452,0.916
TFRC,TXNL1,9606.ENSP00000376197,9606.ENSP00000217515,0,0,0,0,0.042,0,0,0.425,0.425
TFRC,CD38,9606.ENSP00000376197,9606.ENSP00000226279,0,0,0,0,0.044,0,0,0.788,0.788
TFRC,RAB35,9606.ENSP00000376197,9606.ENSP00000229340,0,0,0,0,0.042,0.073,0,0.43,0.449
TFRC,RHOQ,9606.ENSP00000376197,9606.ENSP00000238738,0,0,0,0,0,0.143,0.5,0.167,0.611
TFRC,CANX,9606.ENSP00000376197,9606.ENSP00000247461,0,0,0,0,0.072,0.238,0,0.449,0.576
TFRC,RAC2,9606.ENSP00000376197,9606.ENSP00000249071,0,0,0,0,0.042,0.125,0.5,0.151,0.596
TFRC,PDGFRA,9606.ENSP00000376197,9606.ENSP00000257290,0,0,0,0,0.075,0.161,0,0.522,0.596
TFRC,RAB11A,9606.ENSP00000376197,9606.ENSP00000261890,0,0,0,0,0.044,0.214,0,0.868,0.892
TFRC,CD81,9606.ENSP00000376197,9606.ENSP00000263645,0,0,0,0,0,0.304,0,0.632,0.732
TFRC,MCAM,9606.ENSP00000376197,9606.ENSP00000264036,0,0,0,0,0.055,0.096,0.4,0.329,0.61
TFRC,RAB10,9606.ENSP00000376197,9606.ENSP00000264710,0,0,0,0,0.054,0,0,0.418,0.426
TFRC,RAB7A,9606.ENSP00000376197,9606.ENSP00000265062,0,0,0,0,0.049,0.164,0.4,0.344,0.645
TFRC,RHOB,9606.ENSP00000376197,9606.ENSP00000272233,0,0,0,0,0,0.163,0.5,0.139,0.608
TFRC,LAMTOR1,9606.ENSP00000376197,9606.ENSP00000278671,0,0,0,0,0.042,0.073,0.4,0.072,0.439
TFRC,GJA1,9606.ENSP00000376197,9606.ENSP00000282561,0,0,0,0,0.067,0.086,0.4,0.192,0.531
TFRC,RHOC,9606.ENSP00000376197,9606.ENSP00000285735,0,0,0,0,0.042,0.137,0.5,0.078,0.567
TFRC,UBXN7,9606.ENSP00000376197,9606.ENSP00000296328,0,0,0,0,0.054,0,0,0.417,0.424
TFRC,RAB8A,9606.ENSP00000376197,9606.ENSP00000300935,0,0,0,0,0.042,0.51,0,0.788,0.891
TFRC,GABARAP,9606.ENSP00000376197,9606.ENSP00000306866,0,0,0,0,0,0.294,0,0.202,0.413
TFRC,NIPSNAP2,9606.ENSP00000376197,9606.ENSP00000313050,0,0,0,0,0.092,0,0.4,0,0.432
TFRC,PAK2,9606.ENSP00000376197,9606.ENSP00000314067,0,0,0,0,0.087,0,0.4,0.07,0.446
TFRC,FN1,9606.ENSP00000376197,9606.ENSP00000346839,0,0,0,0,0.059,0.071,0,0.629,0.647
TFRC,RAC1,9606.ENSP00000376197,9606.ENSP00000348461,0,0,0,0,0.062,0.125,0.5,0.101,0.581
TFRC,HLA-DRB1,9606.ENSP00000376197,9606.ENSP00000353099,0,0,0,0,0,0,0,0.567,0.567
TFRC,FTL,9606.ENSP00000376197,9606.ENSP00000366525,0,0,0,0,0.047,0,0.5,0.849,0.921
TFRC,JUP,9606.ENSP00000376197,9606.ENSP00000377508,0,0,0,0,0.074,0,0.4,0,0.42
TFRC,HLA-DPA1,9606.ENSP00000376197,9606.ENSP00000393566,0,0,0,0,0,0,0,0.448,0.448
TFRC,CLIP1,9606.ENSP00000376197,9606.ENSP00000479322,0,0,0,0,0.042,0,0,0.455,0.455
TFRC,YWHAZ,9606.ENSP00000376197,9606.ENSP00000379287,0,0,0,0,0.057,0.051,0,0.537,0.55
TFRC,RHOA,9606.ENSP00000376197,9606.ENSP00000400175,0,0,0,0,0.049,0.162,0.4,0.311,0.626
TFRC,RAB5C,9606.ENSP00000376197,9606.ENSP00000447053,0,0,0,0,0.074,0.167,0.5,0.221,0.659
TFRC,CDC42,9606.ENSP00000376197,9606.ENSP00000497733,0,0,0,0,0.042,0.163,0.4,0.521,0.738
TFRC,HSPA8,9606.ENSP00000376197,9606.ENSP00000437125,0,0,0,0,0.072,0.045,0.5,0.939,0.969
TFRC,B2M,9606.ENSP00000376197,9606.ENSP00000497910,0,0,0,0,0.049,0.921,0.72,0.954,0.998
TGFBI,COL1A1,9606.ENSP00000416330,9606.ENSP00000225964,0,0,0,0,0.212,0.068,0,0.644,0.716
TGFBI,LUM,9606.ENSP00000416330,9606.ENSP00000266718,0,0,0,0,0.266,0.045,0,0.44,0.574
TGFBI,FBN1,9606.ENSP00000416330,9606.ENSP00000325527,0,0,0,0,0.137,0.046,0,0.365,0.432
TGFBI,FBLN5,9606.ENSP00000416330,9606.ENSP00000345008,0,0,0,0,0.166,0.046,0,0.323,0.414
TGFBI,FN1,9606.ENSP00000416330,9606.ENSP00000346839,0,0,0,0,0.237,0.298,0,0.993,0.995
TGFBI,COL4A2,9606.ENSP00000416330,9606.ENSP00000353654,0,0,0,0,0.129,0.068,0,0.626,0.669
TGFBI,COL6A1,9606.ENSP00000416330,9606.ENSP00000355180,0,0,0,0,0.228,0.057,0,0.463,0.575
TGFBI,HSPG2,9606.ENSP00000416330,9606.ENSP00000363827,0,0,0,0,0.104,0,0.5,0.333,0.675
TGFBI,COL4A1,9606.ENSP00000416330,9606.ENSP00000364979,0,0,0,0,0.158,0.068,0,0.638,0.691
TGFBI,B2M,9606.ENSP00000416330,9606.ENSP00000497910,0,0,0,0,0.074,0,0.4,0.215,0.525
TLK2,NASP,9606.ENSP00000316512,9606.ENSP00000255120,0,0,0,0,0.163,0.238,0,0.215,0.455
TLK2,MBP,9606.ENSP00000316512,9606.ENSP00000380958,0,0,0,0,0,0,0,0.515,0.515
TMA7,ATP5F1E,9606.ENSP00000397843,9606.ENSP00000243997,0,0,0,0,0.405,0,0,0,0.405
TMA7,ATP5MG,9606.ENSP00000397843,9606.ENSP00000300688,0,0,0,0,0.407,0,0,0.081,0.432
TMA7,UBL5,9606.ENSP00000397843,9606.ENSP00000351492,0,0,0,0,0.742,0,0,0,0.742
TMA7,NDUFB3,9606.ENSP00000397843,9606.ENSP00000407336,0,0,0,0,0.413,0,0,0.09,0.442
TMA7,COX6C,9606.ENSP00000397843,9606.ENSP00000429707,0,0,0,0,0.476,0,0,0,0.476
TNC,ITGB4,9606.ENSP00000265131,9606.ENSP00000200181,0,0,0,0.547,0.054,0,0.65,0.122,0.684
TNC,NID2,9606.ENSP00000265131,9606.ENSP00000216286,0,0,0,0,0.131,0.292,0,0.128,0.416
TNC,LAMB1,9606.ENSP00000265131,9606.ENSP00000222399,0,0,0,0,0.151,0,0.36,0.089,0.461
TNC,LAMC1,9606.ENSP00000265131,9606.ENSP00000258341,0,0,0,0,0.123,0,0.36,0.094,0.447
TNC,LAMA2,9606.ENSP00000265131,9606.ENSP00000400365,0,0,0,0,0.072,0,0.36,0.073,0.401
TNC,LAMB2,9606.ENSP00000265131,9606.ENSP00000307156,0,0,0,0,0.109,0,0.36,0.084,0.432
TNC,SPP1,9606.ENSP00000265131,9606.ENSP00000378517,0,0,0,0,0.145,0,0,0.448,0.507
